CountyName,datetime_local,date_str,hour_str,local_hour,index,cloud_coverage,n_points
Del Norte,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,381
El Dorado,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,701
Fresno,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,2435
Glenn,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,513
Humboldt,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,1369
Imperial,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.39690996270644646,1877
Inyo,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.5520961019857809,4079
Kern,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.528871779686112,3377
Kings,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,571
Lake,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,522
Lassen,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.9994324631101021,1762
Los Angeles,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.5466351829988194,1694
Madera,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.9976878612716763,865
Marin,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.9158878504672897,214
Mariposa,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.9879518072289156,581
Mendocino,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,1369
Merced,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,804
Modoc,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,1537
Mono,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.9250203748981255,1227
Monterey,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.9992743105950653,1378
Napa,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.9808917197452229,314
Nevada,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,376
Orange,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.0,344
Placer,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.996551724137931,580
Plumas,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,986
Riverside,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.36187026671056965,3037
Sacramento,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.9746192893401016,394
San Benito,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,574
San Bernardino,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.5657107992678463,8195
San Diego,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.4568106312292359,1806
San Francisco,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.09523809523809523,21
San Joaquin,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.9544658493870403,571
San Luis Obispo,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.9266714593817398,1391
San Mateo,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.8518518518518519,189
Santa Barbara,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.9826007326007326,1092
Santa Clara,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.9905660377358491,530
Santa Cruz,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,185
Shasta,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,1448
Sierra,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,376
Siskiyou,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,2342
Solano,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.9885714285714285,350
Sonoma,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.974960876369327,639
Stanislaus,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.9983633387888707,611
Sutter,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,241
Tehama,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,1132
Trinity,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,1224
Tulare,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.8477157360406091,1970
Tuolumne,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.9988864142538976,898
Ventura,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.8010269576379975,779
Yolo,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,407
Yuba,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,249
Alameda,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.7317880794701986,302
Alpine,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.9377162629757786,289
Amador,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.9404255319148936,235
Butte,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,1.0,647
Calaveras,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.8746987951807229,415
Colusa,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,1.0,451
Contra Costa,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.9278688524590164,305
Del Norte,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,1.0,381
El Dorado,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,1.0,701
Fresno,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,1.0,2435
Glenn,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.9980506822612085,513
Humboldt,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,1.0,1369
Imperial,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.41822056473095365,1877
Inyo,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.6744300073547438,4079
Kern,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.5466390287237193,3377
Kings,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,1.0,571
Lake,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.9674329501915708,522
Lassen,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.9982973893303064,1762
Los Angeles,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.5684769775678866,1694
Madera,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,1.0,865
Marin,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.9205607476635514,214
Mariposa,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,1.0,581
Mendocino,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.9970781592403214,1369
Merced,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,1.0,804
Modoc,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.9993493819128172,1537
Mono,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.895680521597392,1227
Monterey,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.9862119013062409,1378
Napa,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.9872611464968153,314
Nevada,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,1.0,376
Orange,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.00872093023255814,344
Placer,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,1.0,580
Plumas,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,1.0,986
Riverside,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.37701679288771817,3037
Sacramento,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,1.0,394
San Benito,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.9965156794425087,574
San Bernardino,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.7891397193410616,8195
San Diego,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.27464008859357697,1806
San Francisco,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.19047619047619047,21
San Joaquin,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.6970227670753065,571
San Luis Obispo,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.9712437095614666,1391
San Mateo,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.6507936507936508,189
Santa Barbara,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.9459706959706959,1092
Santa Clara,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.9490566037735849,530
Santa Cruz,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.9567567567567568,185
Shasta,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.9972375690607734,1448
Sierra,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,1.0,376
Siskiyou,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,1.0,2342
Solano,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.9742857142857143,350
Sonoma,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.9937402190923318,639
Stanislaus,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.9525368248772504,611
Sutter,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,1.0,241
Tehama,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.9938162544169611,1132
Trinity,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.9934640522875817,1224
Tulare,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.916243654822335,1970
Tuolumne,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.987750556792873,898
Ventura,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,0.938382541720154,779
Yolo,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,1.0,407
Yuba,2025-11-05T16:00,"Nov 05, 2025",4 PM,16,64,1.0,249
Alameda,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.31788079470198677,302
Alpine,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.9826989619377162,289
Amador,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,1.0,235
Butte,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,1.0,647
Calaveras,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.8313253012048193,415
Colusa,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,1.0,451
Contra Costa,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.7114754098360656,305
Del Norte,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,1.0,381
El Dorado,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,1.0,701
Fresno,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.9728952772073922,2435
Glenn,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.9902534113060428,513
Humboldt,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,1.0,1369
Imperial,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.08524240809802877,1877
Inyo,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.46702623191958814,4079
Kern,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.3322475570032573,3377
Kings,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.9264448336252189,571
Lake,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,1.0,522
Lassen,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.9977298524404086,1762
Los Angeles,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.7042502951593861,1694
Madera,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.9976878612716763,865
Marin,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.985981308411215,214
Mariposa,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.9896729776247849,581
Mendocino,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,1.0,1369
Merced,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.8830845771144279,804
Modoc,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.9980481457384516,1537
Mono,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.8125509372453138,1227
Monterey,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.6357039187227866,1378
Napa,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.9968152866242038,314
Nevada,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.9973404255319149,376
Orange,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.10174418604651163,344
Placer,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,1.0,580
Plumas,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,1.0,986
Riverside,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.08034244320052683,3037
Sacramento,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.9898477157360406,394
San Benito,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.8606271777003485,574
San Bernardino,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.4679682733374009,8195
San Diego,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.0,1806
San Francisco,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.047619047619047616,21
San Joaquin,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.6672504378283712,571
San Luis Obispo,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.5125808770668584,1391
San Mateo,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.08465608465608465,189
Santa Barbara,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.32142857142857145,1092
Santa Clara,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.6490566037735849,530
Santa Cruz,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.6918918918918919,185
Shasta,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,1.0,1448
Sierra,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,1.0,376
Siskiyou,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.9970111016225448,2342
Solano,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,1.0,350
Sonoma,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.9514866979655712,639
Stanislaus,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.7708674304418985,611
Sutter,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,1.0,241
Tehama,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.9964664310954063,1132
Trinity,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,1.0,1224
Tulare,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.7852791878172589,1970
Tuolumne,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.8296213808463252,898
Ventura,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.9114249037227214,779
Yolo,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,1.0,407
Yuba,2025-11-05T17:00,"Nov 05, 2025",5 PM,17,65,0.9959839357429718,249
Alameda,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.3211920529801324,302
Alpine,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.986159169550173,289
Amador,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,1.0,235
Butte,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,1.0,647
Calaveras,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,1.0,415
Colusa,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.9490022172949002,451
Contra Costa,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.33114754098360655,305
Del Norte,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,1.0,381
El Dorado,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,1.0,701
Fresno,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.7778234086242299,2435
Glenn,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.9980506822612085,513
Humboldt,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.9985390796201608,1369
Imperial,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.024507192328183273,1877
Inyo,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.42020102966413336,4079
Kern,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.2756884809002073,3377
Kings,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.7845884413309983,571
Lake,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,1.0,522
Lassen,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.9914869466515324,1762
Los Angeles,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.5932703659976387,1694
Madera,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.7549132947976879,865
Marin,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.4439252336448598,214
Mariposa,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.7917383820998278,581
Mendocino,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,1.0,1369
Merced,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.7412935323383084,804
Modoc,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.9941444372153546,1537
Mono,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.6202118989405053,1227
Monterey,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.42452830188679247,1378
Napa,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.89171974522293,314
Nevada,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,1.0,376
Orange,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.00872093023255814,344
Placer,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,1.0,580
Plumas,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.9989858012170385,986
Riverside,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.0286466908133026,3037
Sacramento,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.9873096446700508,394
San Benito,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.6533101045296167,574
San Bernardino,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.3600976205003051,8195
San Diego,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.010520487264673311,1806
San Francisco,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.047619047619047616,21
San Joaquin,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.6234676007005254,571
San Luis Obispo,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.17397555715312724,1391
San Mateo,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.38095238095238093,189
Santa Barbara,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.16025641025641027,1092
Santa Clara,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.5150943396226415,530
Santa Cruz,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.654054054054054,185
Shasta,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.9993093922651933,1448
Sierra,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,1.0,376
Siskiyou,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.9803586678052946,2342
Solano,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.9342857142857143,350
Sonoma,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.810641627543036,639
Stanislaus,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.6563011456628478,611
Sutter,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,1.0,241
Tehama,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.9991166077738516,1132
Trinity,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.9967320261437909,1224
Tulare,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.732994923857868,1970
Tuolumne,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.9933184855233853,898
Ventura,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.4069319640564827,779
Yolo,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,0.9975429975429976,407
Yuba,2025-11-05T18:00,"Nov 05, 2025",6 PM,18,66,1.0,249
Alameda,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.4205298013245033,302
Alpine,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.9619377162629758,289
Amador,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,1.0,235
Butte,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,1.0,647
Calaveras,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.9927710843373494,415
Colusa,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.8159645232815964,451
Contra Costa,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.49836065573770494,305
Del Norte,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,1.0,381
El Dorado,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,1.0,701
Fresno,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.7100616016427105,2435
Glenn,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.8557504873294347,513
Humboldt,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.9992695398100804,1369
Imperial,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.017048481619605753,1877
Inyo,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.3812208874724197,4079
Kern,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.1483565294640213,3377
Kings,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.6182136602451839,571
Lake,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.9961685823754789,522
Lassen,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.9659477866061293,1762
Los Angeles,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.12337662337662338,1694
Madera,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.7248554913294798,865
Marin,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.9158878504672897,214
Mariposa,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.4354561101549053,581
Mendocino,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.9634769905040176,1369
Merced,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.4191542288557214,804
Modoc,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.9804814573845153,1537
Mono,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.6886715566422168,1227
Monterey,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.2220609579100145,1378
Napa,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.6910828025477707,314
Nevada,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,1.0,376
Orange,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.0,344
Placer,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,1.0,580
Plumas,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.9929006085192698,986
Riverside,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.05235429700362199,3037
Sacramento,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.8857868020304569,394
San Benito,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.32926829268292684,574
San Bernardino,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.24527150701647346,8195
San Diego,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.01273532668881506,1806
San Francisco,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.047619047619047616,21
San Joaquin,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.29246935201401053,571
San Luis Obispo,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.15600287562904386,1391
San Mateo,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.4708994708994709,189
Santa Barbara,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.02197802197802198,1092
Santa Clara,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.360377358490566,530
Santa Cruz,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.8702702702702703,185
Shasta,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.9530386740331491,1448
Sierra,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.9946808510638298,376
Siskiyou,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.9368061485909479,2342
Solano,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.5828571428571429,350
Sonoma,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.7746478873239436,639
Stanislaus,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.19967266775777415,611
Sutter,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,1.0,241
Tehama,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.9063604240282686,1132
Trinity,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.9959150326797386,1224
Tulare,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.5624365482233502,1970
Tuolumne,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.8630289532293987,898
Ventura,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.0025673940949935813,779
Yolo,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,0.9484029484029484,407
Yuba,2025-11-05T19:00,"Nov 05, 2025",7 PM,19,67,1.0,249
Alameda,2025-11-05T20:00,"Nov 05, 2025",8 PM,20,68,0.7417218543046358,302
Alpine,2025-11-05T20:00,"Nov 05, 2025",8 PM,20,68,1.0,289
Amador,2025-11-05T20:00,"Nov 05, 2025",8 PM,20,68,0.9787234042553191,235
Butte,2025-11-05T20:00,"Nov 05, 2025",8 PM,20,68,0.9984544049459042,647
Calaveras,2025-11-05T20:00,"Nov 05, 2025",8 PM,20,68,0.963855421686747,415
Colusa,2025-11-05T20:00,"Nov 05, 2025",8 PM,20,68,0.8802660753880266,451
Contra Costa,2025-11-05T20:00,"Nov 05, 2025",8 PM,20,68,0.26885245901639343,305
Del Norte,2025-11-05T20:00,"Nov 05, 2025",8 PM,20,68,0.9973753280839895,381
El Dorado,2025-11-05T20:00,"Nov 05, 2025",8 PM,20,68,1.0,701
Fresno,2025-11-05T20:00,"Nov 05, 2025",8 PM,20,68,0.5864476386036961,2435
Glenn,2025-11-05T20:00,"Nov 05, 2025",8 PM,20,68,0.5126705653021443,513
Humboldt,2025-11-05T20:00,"Nov 05, 2025",8 PM,20,68,0.997808619430241,1369
Imperial,2025-11-05T20:00,"Nov 05, 2025",8 PM,20,68,0.0527437400106553,1877
Inyo,2025-11-05T20:00,"Nov 05, 2025",8 PM,20,68,0.3567050747732287,4079
Kern,2025-11-05T20:00,"Nov 05, 2025",8 PM,20,68,0.1311815220610009,3377
Kings,2025-11-05T20:00,"Nov 05, 2025",8 PM,20,68,0.2469352014010508,571
Lake,2025-11-05T20:00,"Nov 05, 2025",8 PM,20,68,0.7432950191570882,522
Lassen,2025-11-05T20:00,"Nov 05, 2025",8 PM,20,68,0.9097616345062429,1762
